1400	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.484128	6.976304	0.230836	0.330624	8.436730	0.380102	0.354240	6.959521	0.300000	0.519552	7.362171	0.215097	0.507744	7.259465	0.211794	0.448704	6.674243	0.223684	0.064664	1.516200	0.309783	0.067368	1.608217	0.328102	0.064888	1.435430	0.105064	0.057920	1.397575	0.142053	0.061720	1.584691	0.335870	0.063760	1.505525	0.264783	0.061248	1.441609	0.142873	0.065880	1.538190	0.274608	0.059376	1.488915	0.120498	0.050312	1.597459	0.365894	0.061928	2.069603	0.928302	0.060600	1.441163	0.145482	0.004240	1.584776	0.103044	0.002408	1.707141	0.000000	0.002408	1.671427	0.000000	0.002408	1.875507	0.045918	0.002408	1.839793	0.045918	0.002408	1.804079	0.045918	0.006072	1.556223	0.138534	0.002408	1.707141	0.000000	0.002408	4.151016	0.413265	0.002408	1.870405	0.040816	0.009536	1.663632	0.459170	0.002408	1.814283	0.035714	0.002408	1.732651	0.005102	0.002408	1.696937	0.005102	0.008992	1.483359	0.177140	0.007704	1.569847	0.197380	0.002408	1.809181	0.040816	0.006616	1.536600	0.179659	0.026968	1.924828	0.256803	0.028176	1.734352	0.066326	0.028552	1.730951	0.064626	0.028360	1.681167	0.017857	0.025856	1.676784	0.010714	0.033296	1.676529	0.008503	0.029624	1.686037	0.017857	0.027608	1.673050	0.001623	0.028696	1.683332	0.008503	0.027512	1.681631	0.020408	0.030856	1.702039	0.056122	0.028800	2.082991	0.142857	1.875818	0.0613070.123073
2400	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.061704	1.413880	0.129307	0.058264	1.425318	0.145950	0.060176	1.464368	0.231919	0.068280	1.440306	0.166795	0.062816	1.373021	0.114028	0.054816	1.453983	0.200213	0.057896	1.436175	0.145831	0.068512	1.412460	0.142841	0.066264	1.460489	0.119106	0.056232	1.500730	0.138196	0.057720	1.574775	0.409683	0.065016	1.431326	0.120617	0.007160	1.419516	0.166667	0.002064	1.707141	0.000000	0.003352	1.585361	0.057377	0.002064	1.808331	0.017857	0.002064	1.772617	0.017857	0.012656	1.462412	0.228093	0.011712	1.435864	0.205631	0.003352	1.973754	0.718749	0.002064	4.564281	0.000000	0.002064	1.778569	0.000000	0.002408	1.642072	0.826530	0.002064	1.742855	0.000000	0.002064	1.707141	0.000000	0.002064	1.671427	0.000000	0.020672	1.422943	0.241803	0.007360	1.474357	0.168696	0.002064	1.748807	0.011905	0.011368	1.464809	0.202683	0.025432	1.676784	0.010714	0.027080	1.676529	0.010204	0.026984	1.674998	0.007143	0.027896	1.678570	0.014286	0.029448	1.684414	0.017857	0.029560	1.674828	0.005102	0.027152	1.679930	0.013605	0.028032	1.676529	0.010204	0.027048	2.107141	0.867856	0.028808	1.674828	0.006803	0.031200	1.676529	0.006803	0.026464	4.557138	0.007143	1.180763	0.0188940.095259
3400	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.050680	1.450536	0.150298	0.058344	1.382593	0.127067	0.054568	1.432619	0.126610	0.058664	1.403250	0.112474	0.068184	1.423582	0.130018	0.053176	1.460827	0.216471	0.052208	1.427262	0.123182	0.057792	1.427648	0.156963	0.059080	1.435196	0.139518	0.066880	1.365960	0.106378	0.050688	1.649480	0.441395	0.063664	1.409463	0.135510	0.003352	1.439214	0.071429	0.002064	1.671427	0.000000	0.021216	1.417123	0.241488	0.002064	1.748807	0.005952	0.002064	1.713093	0.005952	0.017008	1.434772	0.225117	0.002064	1.480663	0.011905	0.021216	1.491299	0.389839	0.002064	4.564281	0.000000	0.002064	1.742855	0.000000	0.002064	1.234759	0.011905	0.002064	1.707141	0.000000	0.002064	1.713093	0.011905	0.002064	1.677379	0.011905	0.020472	1.425324	0.241803	0.020672	1.434624	0.248382	0.002064	1.766664	0.023809	0.020672	1.429756	0.242743	0.025784	1.676529	0.008503	0.032680	1.674674	0.006493	0.027344	1.676529	0.010204	0.024744	1.676784	0.010714	0.030536	1.673128	0.003401	0.028456	1.676297	0.009740	0.025296	1.688434	0.015306	0.028976	1.678230	0.011905	0.028656	1.673128	0.003401	0.026024	1.674828	0.005102	0.027600	1.674828	0.005102	0.026632	4.559179	0.010204	1.151020	0.0189350.061453
4400	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.060504	1.397825	0.143464	0.052992	1.395711	0.178123	0.056352	1.444304	0.145356	0.061992	1.394468	0.106533	0.070976	1.461677	0.103453	0.064312	1.689121	0.339528	0.064752	1.473813	0.173475	0.053424	1.394334	0.128337	0.059928	1.440473	0.107040	0.065744	1.428015	0.167740	0.051928	1.735164	0.598109	0.061664	1.444024	0.135469	0.019384	1.420068	0.241348	0.011368	1.486550	0.204306	0.020672	1.430930	0.241803	0.008448	1.561667	0.249690	0.002064	1.713093	0.041666	0.002064	1.248916	0.017857	0.002064	1.480663	0.005952	0.020672	1.583185	0.519998	0.017208	4.312948	0.236278	0.002064	1.730950	0.005952	0.009736	1.420260	0.200049	0.002064	1.695236	0.005952	0.002064	1.707141	0.000000	0.005528	1.519788	0.121585	0.002064	1.245215	0.000000	0.020672	1.438884	0.238044	0.009536	1.456126	0.201652	0.020672	1.426497	0.245563	0.029736	1.681631	0.015306	0.028888	1.678230	0.008503	0.024632	1.676784	0.007143	0.031472	1.674674	0.006493	0.027312	1.676784	0.010714	0.027376	1.676784	0.010714	0.027624	1.678230	0.013605	0.027720	1.676784	0.008929	0.025560	1.686733	0.017007	0.028384	1.673213	0.003571	0.030376	1.678230	0.013605	0.028616	4.555353	0.012500	1.138556	0.0200100.084394
5400	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.054872	1.419946	0.174064	0.050728	1.403229	0.141670	0.054824	1.557813	0.236235	0.061048	1.472243	0.141707	0.055200	1.443926	0.137452	0.058016	1.419627	0.131082	0.062696	1.385853	0.146440	0.065952	1.377358	0.109972	0.058880	1.430425	0.109854	0.050640	1.461626	0.140448	0.058856	1.692811	0.602661	0.061360	1.458598	0.158770	0.002064	1.248916	0.011905	0.020672	1.469012	0.241803	0.020672	1.433310	0.241803	0.020672	1.449444	0.266239	0.002408	1.686733	0.015306	0.006616	1.443602	0.151974	0.013744	1.464219	0.238020	0.020672	1.536693	0.395938	0.007704	4.356041	0.221934	0.011712	1.426291	0.194532	0.017752	1.713040	0.397328	0.011912	1.457168	0.200743	0.011912	1.449404	0.203849	0.020672	1.425176	0.239924	0.002064	1.245215	0.000000	0.020672	1.429046	0.245563	0.002064	1.258569	0.041666	0.020672	1.451434	0.239924	0.030496	1.674674	0.006493	0.027224	1.676784	0.008929	0.028544	1.699024	0.048701	0.028728	1.673213	0.003571	0.030128	1.674674	0.006493	0.031176	1.682791	0.019480	0.028192	1.683927	0.012500	0.030688	1.681167	0.014610	0.028776	1.812661	0.279220	0.027880	1.673050	0.003247	0.029000	1.678570	0.008929	0.025384	4.549995	0.012500	1.123021	0.0205470.100056
6400	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.059800	1.449085	0.102774	0.067880	1.441839	0.143634	0.057112	1.633950	0.291822	0.056040	1.425386	0.145569	0.052504	1.454237	0.108242	0.055664	1.409797	0.125665	0.062448	1.404816	0.143208	0.058112	1.405215	0.109245	0.061624	1.420161	0.114436	0.054904	1.395252	0.118382	0.057928	1.617088	0.533189	0.067648	1.403674	0.142457	0.017208	1.417598	0.233094	0.020672	1.471392	0.241803	0.020672	1.435690	0.241803	0.020672	1.440546	0.240863	0.002064	1.730950	0.029762	0.002064	1.695248	0.029762	0.020672	1.444305	0.268119	0.020672	1.511818	0.394059	0.002064	4.389231	0.000000	0.002064	1.340537	0.017857	0.020672	1.431751	0.253220	0.020672	1.443452	0.257919	0.020672	1.428414	0.239924	0.020472	1.426616	0.241803	0.002064	1.245215	0.000000	0.017552	1.420871	0.226492	0.002408	1.239011	0.020408	0.002952	1.393864	0.037617	0.024840	1.679930	0.017007	0.027896	1.678570	0.014286	0.027984	1.678230	0.011905	0.025888	1.680356	0.012500	0.025024	1.678570	0.010714	0.033432	1.677920	0.012987	0.028784	1.678230	0.013605	0.028808	1.679544	0.009740	0.028208	1.681631	0.017007	0.029576	1.674998	0.007143	0.027904	1.674998	0.007143	0.027056	4.555353	0.010714	1.119118	0.0206990.083837
7400	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.048760	1.428959	0.168384	0.055176	1.421475	0.115467	0.058656	1.471941	0.247699	0.058848	1.398829	0.144304	0.052904	1.405449	0.156150	0.063048	1.407863	0.125313	0.059352	1.469500	0.122456	0.057976	1.418319	0.152813	0.049696	1.446158	0.121133	0.057384	1.442195	0.130563	0.052288	1.507998	0.313691	0.056632	1.416242	0.099304	0.020672	1.442154	0.268119	0.020672	1.460615	0.241803	0.020672	1.424913	0.241803	0.020672	1.427888	0.237104	0.002064	1.742855	0.035714	0.002064	1.707153	0.035714	0.020672	1.460783	0.284235	0.020672	1.692769	0.712806	0.002064	4.389231	0.000000	0.003896	1.387928	0.093547	0.020672	1.587326	0.546314	0.021216	1.441619	0.234297	0.014832	1.434342	0.230679	0.009192	1.429641	0.194444	0.008992	1.362702	0.179417	0.015032	1.434656	0.228128	0.004440	1.373362	0.134192	0.002064	1.387497	0.029762	0.025616	1.682141	0.008929	0.027008	1.676529	0.010204	0.030976	1.678230	0.013605	0.026984	1.676784	0.008929	0.028704	1.683332	0.015306	0.029864	1.680356	0.014286	0.026800	1.682141	0.016071	0.028840	1.673128	0.003401	0.030240	1.814284	0.150974	0.029512	1.676529	0.006803	0.026536	1.809182	0.273809	0.028376	4.557788	0.012987	1.130851	0.0200120.102591
8400	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.056752	1.428279	0.137022	0.059832	1.394478	0.127448	0.055232	1.430359	0.144367	0.058928	1.432316	0.129756	0.059728	1.443023	0.134134	0.050536	1.484885	0.154737	0.057472	1.405867	0.161352	0.052976	1.426353	0.142846	0.073304	1.433030	0.156541	0.057024	1.431812	0.132591	0.057432	1.653211	0.507731	0.057848	1.458335	0.109229	0.017008	1.444507	0.233094	0.011912	1.467428	0.217162	0.020672	1.427293	0.241803	0.020672	1.427449	0.239924	0.002064	1.689284	0.011905	0.004240	1.385432	0.092330	0.006616	1.481758	0.159251	0.020672	1.516578	0.381979	0.002408	4.389231	0.000000	0.020672	1.441958	0.259799	0.020672	1.439330	0.256040	0.020672	1.447088	0.255901	0.002408	1.392755	0.000000	0.009536	1.416055	0.196290	0.020672	1.430942	0.241803	0.020672	1.432932	0.234285	0.002064	1.587219	0.005952	0.002064	1.369640	0.023809	0.029376	1.674674	0.004870	0.024488	1.684585	0.026316	0.030616	1.674828	0.006803	0.025472	1.676529	0.008503	0.026832	1.680356	0.014286	0.028056	1.681167	0.016234	0.026008	1.673050	0.003247	0.027856	1.673128	0.003401	0.031504	1.676784	0.010714	0.031480	1.678230	0.013605	0.026192	1.812583	0.278911	0.027072	4.577887	0.059524	1.125365	0.0202860.089282
9400	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.062432	1.402041	0.133959	0.052288	1.435623	0.139797	0.057000	1.572090	0.319440	0.071240	1.451675	0.143229	0.054616	1.361053	0.153848	0.058456	1.654454	0.205017	0.061744	1.446032	0.120424	0.062768	1.484118	0.148062	0.060376	1.415228	0.126739	0.064896	1.477845	0.142608	0.060504	1.837514	0.894733	0.055152	1.391979	0.124420	0.002064	1.515719	0.000000	0.006072	1.485455	0.133039	0.020672	1.442831	0.268119	0.020672	1.450506	0.271878	0.002408	1.676529	0.010204	0.003896	1.330560	0.097515	0.002064	1.458339	0.000000	0.011712	1.440668	0.208736	0.017952	4.333986	0.243187	0.018840	1.433068	0.251740	0.008248	1.441989	0.211875	0.020672	1.425032	0.240863	0.002064	1.482041	0.172619	0.002064	1.472483	0.005952	0.020672	1.420164	0.241803	0.020672	1.439071	0.238984	0.002064	1.593172	0.017857	0.007360	1.417396	0.169048	0.027144	1.685032	0.018707	0.028528	1.720128	0.097403	0.023456	1.674998	0.005357	0.027208	1.674998	0.007143	0.028264	1.681167	0.012987	0.030592	1.681631	0.020408	0.028296	1.683332	0.015306	0.028480	1.676529	0.010204	0.028048	1.814284	0.282313	0.028712	1.676529	0.010204	0.030360	1.804544	0.264610	0.026184	4.546424	0.025000	1.137230	0.0201110.100086
10400	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.052248	1.419549	0.155463	0.053192	1.425700	0.159792	0.056304	1.437231	0.118996	0.057560	1.399459	0.154032	0.056376	1.445602	0.150870	0.056320	1.448092	0.145890	0.062912	1.400392	0.173722	0.056744	1.433854	0.160562	0.060584	1.404710	0.138422	0.052272	1.405605	0.171466	0.064424	1.791045	0.660455	0.056864	1.436376	0.131283	0.002064	1.521671	0.005952	0.013544	1.435963	0.220366	0.008992	1.413285	0.194444	0.013544	1.440858	0.221537	0.002064	1.677379	0.011905	0.020672	1.423124	0.239924	0.014832	1.471703	0.254182	0.017952	1.510756	0.384962	0.020672	4.309230	0.236164	0.002064	1.469357	0.154762	0.015576	1.626788	0.413268	0.020672	1.450908	0.239924	0.002064	1.398707	0.011905	0.002408	1.466531	0.000000	0.020672	1.435702	0.241803	0.017752	1.421749	0.246594	0.011912	1.455518	0.210060	0.021216	1.436323	0.249865	0.024848	1.679930	0.017007	0.028296	1.681631	0.013605	0.026416	1.674998	0.005357	0.035920	1.683849	0.017081	0.027352	1.678570	0.014286	0.028152	1.674828	0.006803	0.026376	1.707141	0.067857	0.029832	1.673128	0.003401	0.029928	1.681167	0.016234	0.027000	1.680356	0.012500	0.030336	1.678230	0.010204	0.027288	4.554077	0.017007	1.126792	0.0202620.097740
