1400	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002408	1.671427	0.000000	0.006072	1.396748	0.153441	0.007160	1.447072	0.163934	0.002408	1.722447	0.010204	0.002408	1.758161	0.010204	0.003152	1.749881	0.051010	0.011912	1.482013	0.206954	0.002408	1.849997	0.015306	0.002408	1.885711	0.015306	0.002408	1.921425	0.015306	0.002408	3.737751	0.413265	0.002408	1.707141	0.000000	0.002408	1.742855	0.000000	0.002408	1.778569	0.000000	0.014832	1.469229	0.226121	0.003152	1.781130	0.051010	0.003696	1.541776	0.112802	0.002408	3.426526	0.387755	0.003152	1.857023	0.059938	0.002408	1.946935	0.010204	0.002408	1.671427	0.000000	0.006072	1.539739	0.135786	0.002408	1.737753	0.005102	0.007160	1.505464	0.171077	0.002408	1.793875	0.010204	0.008992	1.532962	0.183093	0.002408	1.855099	0.015306	0.002408	1.890813	0.015306	0.006072	1.866661	0.553368	0.002408	1.957139	0.020408	1.725773	0.0038990.094138
2400	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002064	1.671427	0.000000	0.002408	1.335363	0.000000	0.010824	1.418503	0.201405	0.002064	1.707141	0.000000	0.002064	1.742855	0.000000	0.020672	1.415761	0.238044	0.019384	1.425988	0.241348	0.002064	1.778569	0.000000	0.002064	1.814283	0.000000	0.002064	1.849997	0.000000	0.002064	4.564281	0.000000	0.006816	1.517906	0.161802	0.018496	1.430763	0.242940	0.002064	1.742855	0.011905	0.020672	1.433885	0.271878	0.020672	1.413881	0.241803	0.002064	1.500760	0.011905	0.002064	4.564281	0.000000	0.020672	1.450535	0.243683	0.009736	1.492579	0.207291	0.002064	1.671427	0.000000	0.014088	1.414297	0.220704	0.002064	1.707141	0.000000	0.013744	1.423548	0.218992	0.002064	1.742855	0.000000	0.020672	1.422943	0.241803	0.002064	1.778569	0.000000	0.002064	1.814283	0.000000	0.020672	1.817848	0.665675	0.002064	1.849997	0.000000	1.684829	0.0078920.106912
3400	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002064	1.671427	0.000000	0.007360	1.387277	0.181967	0.020672	1.421297	0.243683	0.013200	1.454520	0.216932	0.002064	1.730950	0.011905	0.009536	1.447259	0.200049	0.002064	1.578249	0.017857	0.002064	1.766664	0.011905	0.002064	1.802378	0.011905	0.002064	1.838092	0.011905	0.002064	4.564281	0.000000	0.006072	1.445074	0.153846	0.020672	1.438986	0.269999	0.002064	1.713093	0.011905	0.006072	1.513181	0.153846	0.014832	1.458344	0.272771	0.002408	1.498209	0.015306	0.002064	4.564281	0.000000	0.004784	1.406532	0.115020	0.020672	1.425393	0.239924	0.002064	1.671427	0.000000	0.002064	1.327171	0.000000	0.002064	1.707141	0.000000	0.020672	1.426768	0.245563	0.004440	1.588347	0.110187	0.017752	1.425556	0.240721	0.002064	1.790474	0.023809	0.002064	1.826188	0.023809	0.020672	1.523236	0.400638	0.013744	1.452888	0.236061	1.652021	0.0072640.106922
4400	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002064	1.671427	0.000000	0.007904	1.395304	0.170594	0.004784	1.416597	0.111773	0.017752	1.413362	0.232986	0.020128	1.435071	0.238132	0.002064	1.548487	0.000000	0.002064	1.584201	0.000000	0.002064	1.713093	0.005952	0.002608	1.495114	0.048093	0.014288	1.467899	0.223350	0.002064	4.564281	0.000000	0.002408	1.540283	0.000000	0.020672	1.428209	0.243683	0.008448	1.511247	0.176161	0.017752	1.426713	0.236232	0.002408	1.529001	0.010204	0.003896	1.448945	0.096929	0.002064	4.564281	0.000000	0.003896	1.428657	0.089578	0.020672	1.445631	0.279397	0.002064	1.671427	0.000000	0.016664	1.434090	0.242918	0.005528	1.543597	0.130513	0.020672	1.427269	0.241803	0.020672	1.664267	0.672254	0.020672	1.423173	0.241803	0.002064	1.748807	0.005952	0.002064	1.784521	0.005952	0.007704	1.439887	0.177291	0.011912	1.439584	0.217162	1.612638	0.0084380.128085
5400	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002408	1.671427	0.000000	0.020672	1.430142	0.243683	0.002064	1.376359	0.000000	0.020672	1.436048	0.241803	0.017752	1.419521	0.237474	0.002408	1.563793	0.015306	0.003152	1.564441	0.046546	0.011912	1.458721	0.205402	0.002408	1.462327	0.020408	0.020672	1.428430	0.246502	0.002408	4.564281	0.000000	0.012112	1.444775	0.215609	0.020672	1.443747	0.269999	0.020672	1.416549	0.243683	0.020672	1.439216	0.269999	0.018496	1.450252	0.241889	0.020672	1.425176	0.243683	0.006072	4.454571	0.171501	0.020672	1.480389	0.271878	0.010624	1.471743	0.203106	0.011912	1.449404	0.203849	0.020672	1.419717	0.241803	0.020672	1.424236	0.241803	0.020672	1.430589	0.243683	0.003696	1.544842	0.085610	0.010624	1.428339	0.202855	0.008992	1.437269	0.185077	0.002408	1.712243	0.015306	0.002064	1.380072	0.005952	0.017208	1.451206	0.236278	1.564995	0.0117540.157834
6400	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.012656	1.441579	0.216189	0.020672	4.308459	0.243683	0.016664	1.786028	0.246865	0.021216	1.428069	0.242539	0.007704	1.447239	0.233094	0.005528	1.486378	0.161983	0.020672	1.437558	0.241803	0.020672	1.427474	0.241803	0.015032	1.425842	0.229404	0.020672	1.824607	0.242743	0.002064	4.564281	0.000000	0.012456	1.443295	0.259563	0.017752	1.426054	0.271485	0.020672	1.445245	0.269999	0.020672	1.440656	0.268119	0.020672	1.456872	0.269059	0.020672	1.440714	0.269999	0.005872	4.223129	0.141281	0.020672	1.464912	0.267179	0.002064	1.690769	0.041666	0.020672	1.427474	0.241803	0.006072	1.407486	0.159341	0.020672	1.426616	0.241803	0.020672	1.419811	0.239924	0.002064	1.637868	0.017857	0.002064	1.275767	0.005952	0.020672	1.438921	0.239924	0.002064	1.683332	0.017857	0.010824	2.262363	1.465009	0.004240	1.494803	0.100000	1.690113	0.0129710.221498
7400	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.020672	1.586879	0.241803	0.020672	4.335275	0.238044	0.020672	1.824168	0.241803	0.019384	1.415537	0.241348	0.002064	1.322692	0.017857	0.002064	1.537169	0.178571	0.020672	1.425840	0.241803	0.021216	1.437040	0.240707	0.020672	2.712649	0.302092	0.017752	1.702533	0.231744	0.002064	4.564281	0.000000	0.002064	1.400947	0.000000	0.003696	1.437140	0.081642	0.020672	1.439167	0.268119	0.008792	1.431515	0.177433	0.020672	1.424478	0.241803	0.008248	1.423305	0.178261	0.002064	4.121661	0.000000	0.021216	1.418978	0.237825	0.002064	1.666960	0.017857	0.021216	1.435208	0.242539	0.002408	1.455992	0.071429	0.020672	1.429936	0.239924	0.015920	1.430580	0.233158	0.002408	1.619161	0.010204	0.002064	1.281720	0.011905	0.011912	1.449059	0.205631	0.002064	1.683332	0.005952	0.020672	1.518380	0.393119	0.019584	1.428667	0.241348	1.698758	0.0117600.157310
8400	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.020672	1.773470	0.240725	0.020672	4.325437	0.239924	0.020672	1.813391	0.241803	0.002064	1.438829	0.178571	0.002064	1.489358	0.267857	0.005528	1.686370	0.188769	0.020672	1.429160	0.238044	0.020672	1.428291	0.238044	0.017752	4.332287	0.242105	0.020672	1.464874	0.238044	0.004984	4.433134	0.111773	0.002408	1.472376	0.071429	0.002064	1.707177	0.000000	0.003152	1.525960	0.062500	0.015032	1.427908	0.230679	0.020672	1.443775	0.271878	0.009192	1.418259	0.194444	0.002064	4.121661	0.000000	0.020672	1.448811	0.269999	0.002408	1.665259	0.015306	0.020672	1.426411	0.241803	0.002064	1.473849	0.178571	0.020672	1.431377	0.241803	0.002064	1.562667	0.005952	0.002064	1.620011	0.011905	0.008992	1.389286	0.183385	0.020672	1.431028	0.241803	0.017208	1.446880	0.231813	0.021216	1.872099	1.056505	0.020672	1.469139	0.241803	1.780267	0.0115750.193039
9400	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.020672	1.420587	0.241803	0.020672	4.315599	0.242604	0.020672	1.802613	0.240725	0.002064	1.349543	0.011905	0.002408	1.392420	0.153061	0.002064	1.436565	0.184524	0.006616	1.385957	0.164353	0.020672	1.417513	0.238044	0.002408	4.072497	0.000000	0.020672	1.440939	0.237104	0.021216	4.320171	0.248033	0.017952	1.440940	0.271485	0.011912	1.450993	0.206954	0.007160	1.444170	0.173458	0.020672	1.460085	0.242882	0.006072	1.531090	0.248424	0.020672	1.440927	0.243683	0.004440	4.238582	0.203571	0.013544	1.432728	0.218992	0.002064	1.661007	0.011905	0.020672	1.428791	0.268119	0.002064	1.390515	0.005952	0.020672	1.421539	0.239924	0.002408	1.561817	0.010204	0.004440	1.848836	0.670901	0.020672	1.432046	0.242743	0.020672	1.429649	0.241803	0.020672	1.467736	0.242743	0.020672	1.500400	0.367743	0.020672	1.503474	0.242743	1.732492	0.0124450.197387
10400	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.020672	1.422967	0.241803	0.021216	4.324852	0.235994	0.017752	1.821746	0.241182	0.002408	1.501754	0.224490	0.002064	1.316739	0.005952	0.002408	1.411906	0.071429	0.002064	1.455225	0.178571	0.020672	1.433991	0.236164	0.009192	4.287272	0.218254	0.014832	1.455658	0.255646	0.020672	4.314771	0.245563	0.021216	1.428069	0.242539	0.020672	1.427510	0.241803	0.002064	1.359101	0.089286	0.020672	1.805510	0.239924	0.014832	1.792479	0.247261	0.020672	1.418871	0.241803	0.020672	4.316569	0.238044	0.002064	1.734508	0.255952	0.009736	1.828389	0.236842	0.020672	1.431171	0.241803	0.002064	1.384563	0.000000	0.020672	1.423919	0.239924	0.006272	1.462363	0.156188	0.020672	1.542049	0.392179	0.020672	1.419388	0.243683	0.020672	1.420751	0.241803	0.020672	1.455078	0.243683	0.020672	1.593006	0.532355	0.020672	1.490816	0.243683	1.765031	0.0137580.210119
