11400	0.000000	0.000000	0.000000	4.581888	19.016822	1.141996	2.366304	35.781451	1.771762	4.581888	19.088250	1.141996	2.733056	31.125076	1.666360	4.581888	19.159678	1.141996	4.581888	19.195392	1.141996	4.581888	19.231106	1.141996	4.581888	19.266820	1.141996	8.033376	13.289489	0.586281	9.224064	9.363709	0.505875	3.411296	25.103680	1.377761	4.627104	18.864036	1.111292	4.270400	20.361090	1.177647	2.763200	30.822205	1.666364	4.627104	18.971178	1.111292	4.627104	19.006892	1.111292	3.612256	24.611371	1.363103	4.496480	21.880243	1.001197	8.736736	9.953237	0.540130	8.606112	10.172821	0.533650	7.882656	11.529936	0.248885	7.882656	11.565650	0.248885	7.882656	11.601364	0.248885	7.882656	11.637078	0.248885	7.882656	11.824458	0.313803	7.882656	11.708506	0.248885	7.279776	12.604483	0.226363	7.882656	11.779934	0.248885	10.048000	2.582924	0.327357	10.048000	2.185549	0.077589	16.234981	5.8767830.800465
12400	0.000000	0.000000	0.000000	4.561792	19.056339	1.136013	2.361280	35.774162	1.722340	4.561792	19.127767	1.136013	2.728032	31.155180	1.680479	4.561792	19.199195	1.136013	4.561792	19.234909	1.136013	4.561792	19.270623	1.136013	4.561792	19.306337	1.136013	8.033376	13.332797	0.575628	9.203968	9.375631	0.508090	3.416320	25.094956	1.395588	4.627104	18.866207	1.109121	4.275424	20.363302	1.177438	2.763200	30.844024	1.664545	4.627104	18.973349	1.109121	4.627104	19.009063	1.109121	3.938816	23.471989	1.402286	4.486432	21.877071	0.999280	8.751808	9.895346	0.532106	8.621184	10.175690	0.535090	7.807296	11.625095	0.255470	7.807296	11.660809	0.255470	7.807296	11.696523	0.255470	7.807296	11.732237	0.255470	7.807296	11.888676	0.300699	7.807296	11.803665	0.255470	7.204416	12.710327	0.241980	7.807296	11.875093	0.255470	10.048000	2.655281	0.344036	10.048000	2.233174	0.096518	16.234994	5.8639800.801689
13400	0.000000	0.000000	0.000000	4.581888	18.964738	1.122807	2.366304	35.643447	1.553079	4.581888	19.036166	1.122807	2.738080	31.094165	1.614679	4.581888	19.107594	1.122807	4.581888	19.143308	1.122807	4.581888	19.179022	1.122807	4.581888	19.214736	1.122807	8.063520	13.282928	0.580930	9.244160	9.328683	0.502387	3.426368	25.076224	1.390239	4.627104	18.864036	1.108035	4.270400	20.373443	1.175882	2.763200	30.842205	1.662727	4.627104	18.971178	1.108035	4.627104	19.006892	1.108035	3.541920	24.789966	1.469503	4.486432	21.875151	1.003919	8.741760	9.909438	0.536371	8.616160	10.173506	0.534277	7.757056	11.696038	0.256477	7.757056	11.731752	0.256477	7.757056	11.767466	0.256477	7.757056	11.803180	0.256477	7.752032	12.023523	0.347236	7.757056	11.874608	0.256477	7.164224	12.784729	0.249299	7.757056	11.946036	0.256477	10.022880	2.688700	0.357913	10.048000	2.219477	0.092411	16.271366	5.8438840.795828
14400	0.000000	0.000000	0.000000	4.571840	19.054394	1.143956	2.366304	35.813298	1.676221	4.571840	19.125822	1.143956	2.733056	31.167356	1.595588	4.571840	19.197250	1.143956	4.571840	19.232964	1.143956	4.571840	19.268678	1.143956	4.571840	19.304392	1.143956	8.013280	13.305728	0.582355	9.224064	9.371821	0.506439	3.431392	25.027367	1.383915	4.627104	18.847206	1.108035	4.270400	20.343443	1.177059	2.768224	30.803977	1.657895	4.627104	18.954348	1.108035	4.627104	18.990062	1.108035	3.411296	25.298082	1.382180	4.496480	21.858974	0.984996	8.751808	9.903526	0.535386	8.616160	10.163948	0.534027	7.842464	11.594233	0.248879	7.842464	11.629947	0.248879	7.842464	11.665661	0.248879	7.842464	11.701375	0.248879	7.837440	11.872593	0.313599	7.842464	11.772803	0.248879	7.234560	12.679808	0.233681	7.842464	11.844231	0.248879	10.073120	2.641250	0.347417	10.048000	2.192585	0.082625	16.278294	5.8594430.795952
15400	0.000000	0.000000	0.000000	4.617056	18.873821	1.079434	2.411520	35.179462	1.605357	4.617056	18.945249	1.079434	2.753152	30.891708	1.506387	4.617056	19.016677	1.079434	4.617056	19.052391	1.079434	4.617056	19.088105	1.079434	4.617056	19.123819	1.079434	8.008256	13.372647	0.603222	9.304448	8.967802	0.496066	3.551968	24.188400	1.237624	4.818016	18.177944	1.006257	4.451264	19.637325	0.977991	3.064640	28.625758	1.622951	4.818016	18.285086	1.006257	4.818016	18.320800	1.006257	3.556992	24.400542	1.248588	4.612032	21.342565	0.998677	9.078368	8.986528	0.493754	8.972864	9.386230	0.491681	7.772128	11.667549	0.256303	7.772128	11.703263	0.256303	7.772128	11.738977	0.256303	7.772128	11.774691	0.256303	7.777152	11.987363	0.335294	7.772128	11.846119	0.256303	7.179296	12.751701	0.246326	7.772128	11.917547	0.256303	10.022880	2.675076	0.349535	10.048000	2.217638	0.090161	15.940090	5.9219990.752800
16400	0.000000	0.000000	0.000000	4.551744	19.095820	1.152870	2.381376	35.585833	1.728903	4.551744	19.167248	1.152870	2.717984	31.224965	1.584104	4.551744	19.238676	1.152870	4.551744	19.274390	1.152870	4.551744	19.310104	1.152870	4.551744	19.345818	1.152870	7.983136	13.417693	0.579812	9.168800	9.400974	0.511194	3.913696	22.082852	0.924262	5.300320	16.619937	0.775829	4.893376	17.940494	0.600616	3.567040	25.309453	1.399698	5.300320	16.727079	0.775829	5.300320	16.762793	0.775829	3.913696	22.272746	0.903723	4.908448	20.054009	1.026319	9.691296	5.172628	0.412168	9.676224	5.371227	0.394749	7.787200	11.658524	0.253871	7.787200	11.694238	0.253871	7.787200	11.729952	0.253871	7.787200	11.765666	0.253871	7.787200	11.971357	0.332442	7.787200	11.837094	0.253871	7.189344	12.743852	0.240042	7.787200	11.908522	0.253871	10.063072	2.643306	0.346676	10.042976	2.220127	0.092618	15.275722	6.0591060.704686
17400	0.000000	0.000000	0.000000	4.566816	19.039414	1.136414	2.356256	35.784966	1.744136	4.566816	19.110842	1.136414	2.728032	31.203063	1.633517	4.566816	19.182270	1.136414	4.566816	19.217984	1.136414	4.566816	19.253698	1.136414	4.566816	19.289412	1.136414	8.013280	13.322252	0.581102	9.219040	9.366986	0.506306	4.044320	21.329812	0.722360	5.481184	16.093942	0.645738	5.059168	17.365000	0.311817	3.315840	25.982411	0.927381	5.481184	16.201084	0.645738	5.481184	16.236798	0.645738	4.039296	21.576631	0.707711	5.049120	19.690294	1.008671	10.042976	3.223701	0.381977	10.032928	3.195675	0.357429	7.827392	11.610772	0.252567	7.827392	11.646486	0.252567	7.827392	11.682200	0.252567	7.827392	11.717914	0.252567	7.827392	11.910239	0.327343	7.827392	11.789342	0.252567	7.229536	12.690784	0.239402	7.827392	11.860770	0.252567	10.058048	2.602315	0.316416	10.048000	2.257013	0.104089	15.014002	6.1249040.649702
18400	0.000000	0.000000	0.000000	4.581888	19.055199	1.136513	2.371328	35.801421	1.728814	4.581888	19.126627	1.136513	2.738080	31.143707	1.642202	4.581888	19.198055	1.136513	4.581888	19.233769	1.136513	4.581888	19.269483	1.136513	4.581888	19.305197	1.136513	8.028352	13.335558	0.579139	9.224064	9.373221	0.506186	3.577088	23.947410	1.172753	4.853184	18.017182	0.968944	4.481408	19.449133	0.878924	2.898848	29.397287	1.415945	4.853184	18.124324	0.968944	4.853184	18.160038	0.968944	3.582112	24.146581	1.189341	4.632128	21.216590	0.991633	9.113536	7.632501	0.485155	9.043200	7.999261	0.475635	7.847488	11.582759	0.243278	7.847488	11.618473	0.243278	7.847488	11.654187	0.243278	7.847488	11.689901	0.243278	7.842464	11.911199	0.336506	7.847488	11.761329	0.243278	7.239584	12.661908	0.243581	7.847488	11.832757	0.243278	10.048000	2.579996	0.312357	10.053024	2.195680	0.082334	15.884540	5.9357750.749228
19400	0.000000	0.000000	0.000000	4.561792	19.050282	1.137665	2.356256	35.797759	1.690832	4.561792	19.121710	1.137665	2.728032	31.210429	1.605893	4.561792	19.193138	1.137665	4.561792	19.228852	1.137665	4.561792	19.264566	1.137665	4.561792	19.300280	1.137665	8.043424	13.304555	0.571473	9.203968	9.382240	0.508285	3.411296	25.095580	1.392489	4.622080	18.862032	1.103261	4.265376	20.369475	1.176090	2.758176	30.762176	1.662113	4.622080	18.969174	1.103261	4.622080	19.004888	1.103261	3.411296	25.325328	1.391016	4.491456	21.886109	1.007590	8.736736	9.904871	0.535201	8.611136	10.173445	0.533797	7.752032	11.704804	0.257615	7.752032	11.740518	0.257615	7.752032	11.776232	0.257615	7.752032	11.811946	0.257615	7.752032	12.014195	0.333719	7.752032	11.883374	0.257615	7.159200	12.796588	0.246667	7.752032	11.954802	0.257615	10.048000	2.714656	0.372018	10.042976	2.213248	0.092493	16.316685	5.8312440.800037
20400	0.000000	0.000000	0.000000	4.561792	19.076163	1.132709	2.361280	35.862460	1.742553	4.561792	19.147591	1.132709	2.723008	31.236134	1.647601	4.561792	19.219019	1.132709	4.561792	19.254733	1.132709	4.561792	19.290447	1.132709	4.561792	19.326161	1.132709	8.023328	13.336466	0.586680	9.198944	9.399578	0.507666	3.416320	25.094956	1.384559	4.627104	18.855349	1.108035	4.270400	20.348737	1.178824	2.768224	30.822126	1.657895	4.627104	18.962491	1.108035	4.627104	18.998205	1.108035	3.416320	25.303358	1.381618	4.491456	21.862220	0.996564	8.746784	9.922040	0.532740	8.616160	10.171112	0.532736	7.822368	11.609770	0.255941	7.822368	11.645484	0.255941	7.822368	11.681198	0.255941	7.822368	11.716912	0.255941	7.807296	11.919955	0.327680	7.822368	11.788340	0.255941	7.219488	12.691209	0.236256	7.822368	11.859768	0.255941	10.048000	2.630049	0.339179	10.053024	2.196126	0.084725	16.297682	5.8498810.799783
21400	0.000000	0.000000	0.000000	4.566816	19.090569	1.134213	2.356256	35.839337	1.697228	4.566816	19.161997	1.134213	2.728032	31.295144	1.518416	4.566816	19.233425	1.134213	4.566816	19.269139	1.134213	4.566816	19.304853	1.134213	4.566816	19.340567	1.134213	8.023328	13.328281	0.589655	9.203968	9.395730	0.509104	3.421344	25.070840	1.383994	4.632128	18.841631	1.112256	4.280448	20.349663	1.170775	2.768224	30.785829	1.656080	4.632128	18.948773	1.112256	4.632128	18.984487	1.112256	3.416320	25.287917	1.386029	4.491456	21.848158	0.981064	8.761856	9.879300	0.533032	8.636256	10.162220	0.532099	7.842464	11.576296	0.249520	7.842464	11.612010	0.249520	7.842464	11.647724	0.249520	7.842464	11.683438	0.249520	7.857536	11.892653	0.333463	7.842464	11.754866	0.249520	7.244608	12.655475	0.239251	7.842464	11.826294	0.249520	10.017856	2.578825	0.319548	10.048000	2.198120	0.082304	16.285276	5.8583080.792620
22400	0.000000	0.000000	0.000000	4.576864	18.967256	1.117453	2.366304	35.638139	1.594480	4.576864	19.038684	1.117453	2.803392	30.644032	1.578853	4.576864	19.110112	1.117453	4.576864	19.145826	1.117453	4.576864	19.181540	1.117453	4.576864	19.217254	1.117453	8.043424	13.328892	0.588918	9.234112	9.296346	0.501885	4.310592	21.432331	1.190226	5.360608	16.457375	0.802249	4.948640	17.763160	0.849746	3.330912	26.256698	1.212993	5.360608	16.564517	0.802249	5.360608	16.600231	0.802249	3.953888	22.040095	0.905337	4.883328	19.880897	0.919165	9.339616	6.592561	0.429705	9.264256	6.765552	0.402948	7.686720	11.805741	0.269281	7.686720	11.841455	0.269281	7.686720	11.877169	0.269281	7.686720	11.912883	0.269281	7.681696	12.156009	0.371671	7.686720	11.984311	0.269281	7.093888	12.906603	0.252125	7.686720	12.055739	0.269281	10.078144	2.734717	0.377938	10.048000	2.242317	0.106482	15.336724	6.0336620.709988
23400	0.000000	0.000000	0.000000	4.566816	19.082868	1.138614	2.361280	35.841184	1.692553	4.566816	19.154296	1.138614	2.728032	31.228845	1.617864	4.566816	19.225724	1.138614	4.566816	19.261438	1.138614	4.566816	19.297152	1.138614	4.566816	19.332866	1.138614	8.008256	13.361534	0.585813	9.203968	9.407134	0.508792	3.562016	24.712228	1.423080	4.612032	18.885246	1.110022	4.260352	20.378468	1.170991	2.758176	30.832303	1.664845	4.612032	18.992388	1.110022	4.612032	19.028102	1.110022	3.406272	25.337038	1.393068	4.491456	21.886988	1.001438	8.711616	9.940847	0.534478	8.596064	10.185493	0.534566	7.736960	11.718830	0.262987	7.736960	11.754544	0.262987	7.736960	11.790258	0.262987	7.736960	11.825972	0.262987	7.736960	12.036546	0.346660	7.736960	11.897400	0.262987	7.144128	12.808707	0.250703	7.736960	11.968828	0.262987	10.048000	2.699174	0.371500	10.048000	2.213852	0.094268	16.325363	5.8297850.804203
24400	0.000000	0.000000	0.000000	4.561792	19.078916	1.142070	2.356256	35.797759	1.664179	4.561792	19.150344	1.142070	2.723008	31.222296	1.585793	4.561792	19.221772	1.142070	4.561792	19.257486	1.142070	4.561792	19.293200	1.142070	4.561792	19.328914	1.142070	8.028352	13.317835	0.583140	9.198944	9.384247	0.508095	3.416320	25.072898	1.386029	4.637152	18.843652	1.112134	4.275424	20.345675	1.173913	2.768224	30.785829	1.656080	4.637152	18.950794	1.112134	4.637152	18.986508	1.112134	3.421344	25.284389	1.381057	4.486432	21.852675	0.995560	8.761856	9.909977	0.536042	8.631232	10.162298	0.531681	7.897728	11.517801	0.244911	7.897728	11.553515	0.244911	7.897728	11.589229	0.244911	7.897728	11.624943	0.244911	7.897728	11.840614	0.335105	7.897728	11.696371	0.244911	7.289824	12.593154	0.230186	7.897728	11.767799	0.244911	10.048000	2.539192	0.300393	10.048000	2.181781	0.076125	16.262963	5.8715970.793602
25400	0.000000	0.000000	0.000000	4.571840	19.031867	1.136264	2.361280	35.751822	1.634043	4.571840	19.103295	1.136264	2.733056	31.088312	1.625000	4.571840	19.174723	1.136264	4.571840	19.210437	1.136264	4.571840	19.246151	1.136264	4.571840	19.281865	1.136264	8.058496	13.278322	0.585322	9.229088	9.373772	0.505385	3.421344	25.075245	1.382526	4.632128	18.852477	1.109002	4.275424	20.354488	1.173325	2.768224	30.808515	1.659710	4.632128	18.959619	1.109002	4.632128	18.995333	1.109002	3.416320	25.295270	1.387500	4.491456	21.850075	0.979306	8.751808	9.888437	0.529728	8.626208	10.166182	0.532178	7.872608	11.543476	0.247926	7.872608	11.579190	0.247926	7.872608	11.614904	0.247926	7.872608	11.650618	0.247926	7.867584	11.824249	0.307973	7.872608	11.722046	0.247926	7.269728	12.621371	0.236351	7.872608	11.793474	0.247926	10.048000	2.602942	0.324679	10.048000	2.185531	0.078482	16.255613	5.8686800.792698
26400	0.000000	0.000000	0.000000	4.576864	19.028727	1.122393	2.366304	35.744296	1.656051	4.576864	19.100155	1.122393	2.733056	31.134268	1.662684	4.576864	19.171583	1.122393	4.576864	19.207297	1.122393	4.576864	19.243011	1.122393	4.576864	19.278725	1.122393	8.053472	13.276361	0.585175	9.219040	9.363736	0.505800	3.411296	25.095580	1.381443	4.627104	18.858607	1.108035	4.275424	20.350963	1.176851	2.763200	30.783114	1.664545	4.627104	18.965749	1.108035	4.627104	19.001463	1.108035	3.411296	25.312810	1.383652	4.491456	21.859423	0.999600	8.736736	9.926641	0.534687	8.621184	10.167261	0.533154	7.897728	11.508895	0.247774	7.897728	11.544609	0.247774	7.897728	11.580323	0.247774	7.897728	11.616037	0.247774	7.887680	11.809324	0.320496	7.897728	11.687465	0.247774	7.289824	12.587985	0.231220	7.897728	11.758893	0.247774	10.048000	2.552567	0.312679	10.048000	2.180817	0.076054	16.248280	5.8737040.792555
27400	0.000000	0.000000	0.000000	4.561792	19.078916	1.136013	2.361280	35.832673	1.731915	4.561792	19.150344	1.136013	2.728032	31.233449	1.550645	4.561792	19.221772	1.136013	4.561792	19.257486	1.136013	4.561792	19.293200	1.136013	4.561792	19.328914	1.136013	8.013280	13.361236	0.585132	9.198944	9.395111	0.509538	3.411296	25.105889	1.383652	4.622080	18.856598	1.111413	4.265376	20.368297	1.177267	2.758176	30.757622	1.663934	4.622080	18.963740	1.111413	4.622080	18.999454	1.111413	3.411296	25.320910	1.379234	4.491456	21.878439	1.010466	8.731712	9.919205	0.536084	8.606112	10.175093	0.533442	7.842464	11.584944	0.252402	7.842464	11.620658	0.252402	7.842464	11.656372	0.252402	7.842464	11.692086	0.252402	7.852512	11.860737	0.314802	7.842464	11.763514	0.252402	7.234560	12.658628	0.239583	7.842464	11.834942	0.252402	10.042976	2.602819	0.332059	10.042976	2.195043	0.082237	16.289293	5.8529600.796604
28400	0.000000	0.000000	0.000000	4.546720	19.104024	1.128729	2.386400	35.615261	1.820000	4.546720	19.175452	1.128729	2.712960	31.260050	1.587963	4.546720	19.246880	1.128729	4.546720	19.282594	1.128729	4.546720	19.318308	1.128729	4.546720	19.354022	1.128729	7.983136	13.403331	0.582936	9.178848	9.417905	0.510126	3.783072	22.777005	0.985392	5.124480	17.141455	0.833333	4.732608	18.495509	0.694268	3.230432	27.096276	1.194734	5.124480	17.248597	0.833333	5.124480	17.284311	0.833333	3.783072	22.991289	0.956175	4.823040	20.509929	0.982291	9.495360	6.659387	0.439456	9.440096	7.125294	0.424922	7.842464	11.587827	0.249520	7.842464	11.623541	0.249520	7.842464	11.659255	0.249520	7.842464	11.694969	0.249520	7.847488	11.882739	0.316947	7.842464	11.766397	0.249520	7.244608	12.668651	0.238904	7.842464	11.837825	0.249520	10.053024	2.625876	0.335796	10.053024	2.195001	0.082120	15.549966	6.0147000.707146
29400	0.000000	0.000000	0.000000	4.607008	18.914066	1.116685	2.401472	35.200566	1.598401	4.607008	18.985494	1.116685	2.753152	30.978387	1.580292	4.607008	19.056922	1.116685	4.607008	19.092636	1.116685	4.607008	19.128350	1.116685	4.607008	19.164064	1.116685	8.063520	13.299662	0.596595	9.274304	9.257169	0.498452	3.411296	25.130190	1.393225	4.627104	18.877608	1.110749	4.270400	20.396384	1.181176	2.763200	30.878569	1.660000	4.627104	18.984750	1.110749	4.627104	19.020464	1.110749	3.411296	25.343738	1.390280	4.471360	21.894418	1.013964	8.756832	9.891468	0.539341	8.621184	10.173776	0.533924	7.772128	11.675629	0.255010	7.772128	11.711343	0.255010	7.772128	11.747057	0.255010	7.772128	11.782771	0.255010	7.767104	11.992831	0.332540	7.772128	11.854199	0.255010	7.174272	12.763512	0.242997	7.772128	11.925627	0.255010	10.022880	2.668238	0.355066	10.048000	2.225620	0.097196	16.258565	5.8505290.792770
